review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,processed_text
RV0679,Hàng không tệ nhưng hàng bị kẹt ở kho nên mình đánh giá thấp. Hy vọng lần sau tốt hơn.,Negative,delivery,no,,normal,hàng không tệ nhưng hàng bị kẹt ở kho nên mình đánh giá thấp hy vọng lần sau tốt hơn
RV0680,"Đơn giao hơi chậm, thêm nữa đổ lỗi cho khách nên mình không hài lòng. Mình ghi nhận như vậy.",Negative,customer_service,yes,delivery,mixed_topic,đơn giao hơi chậm thêm nữa đổ lỗi cho khách nên mình không hài lòng mình ghi nhận như vậy
RV0681,"đồng hồ bị lỗi nhẹ, nhưng vấn đề chính là shop trả lời rất chậm.",Negative,customer_service,yes,product_quality,mixed_topic,đồng hồ bị lỗi nhẹ nhưng vấn đề chính là shop trả lời rất chậm
RV0682,"ốp điện thoại đẹp hơn mong đợi, giao đúng hẹn, giá cũng hợp lý.",Positive,no_issue,no,,normal,ốp điện thoại đẹp hơn mong đợi giao đúng hẹn giá cũng hợp lý
RV0683,"Sản phẩm mùi dễ chịu, niêm phong kỹ, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm mùi dễ chịu niêm phong kỹ lần sau sẽ ủng hộ tiếp
RV0684,"bàn phím dùng được nhưng không có chống sốc, giao hàng cũng hơi lâu.",Negative,packaging,yes,delivery,mixed_topic,bàn phím dùng được nhưng không có chống sốc giao hàng cũng hơi lâu
RV0685,đồng hồ dùng bình thường nhưng phí ship cao.,Negative,price,no,,normal,đồng hồ dùng bình thường nhưng phí ship cao
RV0686,"Mình hỏi về giày mà nhắn tin không ai trả lời, rất mất thời gian.",Negative,customer_service,no,,normal,mình hỏi về giày mà nhắn tin không ai trả lời rất mất thời gian
RV0687,"Hàng gì cũng được, cần xu.",Neutral,spam_or_irrelevant,no,,spam_xu,hàng gì cũng được cần xu
RV0688,"Đã dùng vài ngày, đồng hồ chắc chắn, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày đồng hồ chắc chắn không có lỗi gì
RV0689,"giày pin tụt nhanh, mình khá thất vọng.",Negative,product_quality,no,,normal,giày pin tụt nhanh mình khá thất vọng
RV0690,"Nhận ốp điện thoại mà hộp ướt, nhìn rất thiếu chuyên nghiệp. Mình ghi nhận như vậy.",Negative,packaging,no,,normal,nhận ốp điện thoại mà hộp ướt nhìn rất thiếu chuyên nghiệp mình ghi nhận như vậy
RV0691,"quần jean đẹp hơn mong đợi, đóng đơn nhanh, giá cũng hợp lý. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,quần jean đẹp hơn mong đợi đóng đơn nhanh giá cũng hợp lý mình ghi nhận như vậy
RV0692,"hộp ướt, may là tai nghe chưa hỏng hẳn.",Negative,packaging,no,,normal,hộp ướt may là tai nghe chưa hỏng hẳn
RV0693,"Đơn ốp điện thoại hàng bị kẹt ở kho, hỏi thì không có cập nhật rõ.",Negative,delivery,no,,normal,đơn ốp điện thoại hàng bị kẹt ở kho hỏi thì không có cập nhật rõ
RV0694,"tai nghe đúng mô tả, ship khá nhanh, đóng gói cẩn thận.",Positive,no_issue,no,,normal,tai nghe đúng mô tả ship khá nhanh đóng gói cẩn thận
RV0695,Mua theo bạn nên chưa sử dụng.,Neutral,spam_or_irrelevant,no,,not_used,mua theo bạn nên chưa sử dụng
RV0696,"Sản phẩm màu đẹp, bao bì sạch sẽ, lần sau sẽ ủng hộ tiếp.",Positive,no_issue,no,,normal,sản phẩm màu đẹp bao bì sạch sẽ lần sau sẽ ủng hộ tiếp
RV0697,Mình đặt nồi chiên nhưng shop gửi nhầm sản phẩm. Mình ghi nhận như vậy.,Negative,wrong_item,no,,normal,mình đặt nồi chiên nhưng shop gửi nhầm sản phẩm mình ghi nhận như vậy
RV0698,"Hàng gì cũng được, cần xu. Mình đánh giá theo đơn này.",Neutral,spam_or_irrelevant,no,,spam_xu,hàng gì cũng được cần xu mình đánh giá theo đơn này
RV0699,Mình không hài lòng vì tư vấn không rõ ràng.,Negative,customer_service,no,,normal,mình không hài lòng vì tư vấn không rõ ràng
RV0700,"bình nước đẹp hơn mong đợi, nhận hàng sớm, giá cũng hợp lý.",Positive,no_issue,no,,normal,bình nước đẹp hơn mong đợi nhận hàng sớm giá cũng hợp lý
RV0701,quần jean nhìn ngoài được nhưng thực tế pin tụt nhanh.,Negative,product_quality,no,,normal,quần jean nhìn ngoài được nhưng thực tế pin tụt nhanh
RV0702,"Bao bì nhìn được nhưng sạc dự phòng dùng được một lúc là hỏng, mình vẫn phải đánh giá thấp.",Negative,product_quality,yes,packaging,mixed_topic,bao bì nhìn được nhưng sạc dự phòng dùng được một lúc là hỏng mình vẫn phải đánh giá thấp
RV0703,Đơn này bị lỗi phân loại: nhận nhầm đơn của người khác. Mình ghi nhận như vậy.,Negative,wrong_item,no,,normal,đơn này bị lỗi phân loại nhận nhầm đơn của người khác mình ghi nhận như vậy
RV0704,"Không hài lòng vì giao sai màu, phải mất công đổi trả. Mình ghi nhận như vậy.",Negative,wrong_item,no,,normal,không hài lòng vì giao sai màu phải mất công đổi trả mình ghi nhận như vậy
RV0705,"Hàng chuẩn, vải đẹp, cửa hàng phản hồi nhanh nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn vải đẹp cửa hàng phản hồi nhanh nên mình hài lòng
RV0707,"Gói hàng ổn, nhận hàng sớm, sản phẩm đúng mô tả.",Positive,no_issue,no,,normal,gói hàng ổn nhận hàng sớm sản phẩm đúng mô tả
RV0708,Bình luận cho đủ ký tự nhận điểm. Mình đánh giá theo đơn này.,Neutral,spam_or_irrelevant,no,,spam_xu,bình luận cho đủ ký tự nhận điểm mình đánh giá theo đơn này
RV0709,"sách đường may xấu, mình khá thất vọng.",Negative,product_quality,no,,normal,sách đường may xấu mình khá thất vọng
RV0710,"Rất thích máy xay, chất lượng tốt, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích máy xay chất lượng tốt phù hợp với nhu cầu
RV0711,"Bao bì nhìn được nhưng kem dưỡng bị lỗi, mình vẫn phải đánh giá thấp.",Negative,product_quality,yes,packaging,mixed_topic,bao bì nhìn được nhưng kem dưỡng bị lỗi mình vẫn phải đánh giá thấp
RV0712,"Đã dùng vài ngày, bình nước hoạt động tốt, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày bình nước hoạt động tốt không có lỗi gì
RV0713,"Nhận sạc dự phòng mà hộp bị móp, nhìn rất thiếu chuyên nghiệp.",Negative,packaging,no,,normal,nhận sạc dự phòng mà hộp bị móp nhìn rất thiếu chuyên nghiệp
RV0714,"Hàng chuẩn, chắc chắn, shop shop tư vấn nhiệt tình nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn chắc chắn shop shop tư vấn nhiệt tình nên mình hài lòng
RV0715,"nồi chiên chất lượng tốt, đóng đơn nhanh, niêm phong kỹ.",Positive,no_issue,no,,normal,nồi chiên chất lượng tốt đóng đơn nhanh niêm phong kỹ
RV0716,"Hàng chuẩn, hoạt động tốt, người bán đổi trả rõ ràng nên mình hài lòng.",Positive,no_issue,no,,normal,hàng chuẩn hoạt động tốt người bán đổi trả rõ ràng nên mình hài lòng
RV0717,"giày bị lỗi, mình khá thất vọng.",Negative,product_quality,no,,normal,giày bị lỗi mình khá thất vọng
RV0718,"Shop tư vấn được nhưng gói hàng nhìn rất cũ, không xứng với giá.",Negative,packaging,yes,price,mixed_topic,shop tư vấn được nhưng gói hàng nhìn rất cũ không xứng với giá
RV0719,"Hàng đúng loại nhưng sản phẩm bị trầy do gói kém, làm mình lo sản phẩm bị hỏng. Mình ghi nhận như vậy.",Negative,packaging,yes,no_issue,mixed_topic,hàng đúng loại nhưng sản phẩm bị trầy do gói kém làm mình lo sản phẩm bị hỏng mình ghi nhận như vậy
RV0720,Sản phẩm không quá tệ nhưng mua sale nhưng vẫn đắt.,Negative,price,no,,normal,sản phẩm không quá tệ nhưng mua sale nhưng vẫn đắt
RV0721,"Sản phẩm mùi rất khó chịu, khác xa kỳ vọng. Mình ghi nhận như vậy.",Negative,product_quality,no,,normal,sản phẩm mùi rất khó chịu khác xa kỳ vọng mình ghi nhận như vậy
RV0722,"Gói hàng ổn, giao đúng hẹn, sản phẩm hoạt động tốt.",Positive,no_issue,no,,normal,gói hàng ổn giao đúng hẹn sản phẩm hoạt động tốt
RV0723,"Rất thích bàn phím, rất đáng tiền, phù hợp với nhu cầu.",Positive,no_issue,no,,normal,rất thích bàn phím rất đáng tiền phù hợp với nhu cầu
RV0724,"tai nghe đẹp hơn mong đợi, giao nhanh, giá cũng hợp lý.",Positive,no_issue,no,,normal,tai nghe đẹp hơn mong đợi giao nhanh giá cũng hợp lý
RV0725,Chưa dùng nên chưa biết chất lượng thế nào. #1074,Neutral,spam_or_irrelevant,no,,not_used,chưa dùng nên chưa biết chất lượng thế nào 1074
RV0726,"Đã dùng vài ngày, son vải đẹp, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày son vải đẹp không có lỗi gì
RV0727,"bàn phím đẹp hơn mong đợi, nhận hàng sớm, giá cũng hợp lý.",Positive,no_issue,no,,normal,bàn phím đẹp hơn mong đợi nhận hàng sớm giá cũng hợp lý
RV0728,"Gói hàng ổn, giao đúng hẹn, sản phẩm xài mượt. Hy vọng lần sau tốt hơn.",Positive,no_issue,no,,normal,gói hàng ổn giao đúng hẹn sản phẩm xài mượt hy vọng lần sau tốt hơn
RV0729,"Mình mua đèn học, thấy hoạt động tốt, cửa hàng phản hồi nhanh.",Positive,no_issue,no,,normal,mình mua đèn học thấy hoạt động tốt cửa hàng phản hồi nhanh
RV0730,"Mình mua mũ bảo hiểm, thấy xài mượt, bên bán hỗ trợ tốt.",Positive,no_issue,no,,normal,mình mua mũ bảo hiểm thấy xài mượt bên bán hỗ trợ tốt
RV0731,"tai nghe giao nhanh nhưng mùi rất khó chịu, thêm nữa trễ hẹn nhiều ngày.",Negative,product_quality,yes,delivery,mixed_topic,tai nghe giao nhanh nhưng mùi rất khó chịu thêm nữa trễ hẹn nhiều ngày
RV0732,"Sản phẩm chắc chắn, bọc chống sốc tốt, lần sau sẽ ủng hộ tiếp. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,sản phẩm chắc chắn bọc chống sốc tốt lần sau sẽ ủng hộ tiếp mình ghi nhận như vậy
RV0733,Hàng không tệ nhưng shipper giao nhầm giờ nên mình đánh giá thấp.,Negative,delivery,no,,normal,hàng không tệ nhưng shipper giao nhầm giờ nên mình đánh giá thấp
RV0734,"Rất thích khăn tắm, rất đáng tiền, phù hợp với nhu cầu. Mình ghi nhận như vậy.",Positive,no_issue,no,,normal,rất thích khăn tắm rất đáng tiền phù hợp với nhu cầu mình ghi nhận như vậy
RV0735,Hàng không tệ nhưng trễ hẹn nhiều ngày nên mình đánh giá thấp.,Negative,delivery,no,,normal,hàng không tệ nhưng trễ hẹn nhiều ngày nên mình đánh giá thấp
RV0736,Đơn này bị lỗi phân loại: thiếu số lượng. Mình ghi nhận như vậy.,Negative,wrong_item,no,,normal,đơn này bị lỗi phân loại thiếu số lượng mình ghi nhận như vậy
RV0737,"Đã dùng vài ngày, quần jean màu đẹp, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày quần jean màu đẹp không có lỗi gì
RV0738,"Đã dùng vài ngày, sạc dự phòng rất đáng tiền, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày sạc dự phòng rất đáng tiền không có lỗi gì
RV0740,"Mình mua đồng hồ, thấy mùi dễ chịu, shop phản hồi nhanh.",Positive,no_issue,no,,normal,mình mua đồng hồ thấy mùi dễ chịu shop phản hồi nhanh
RV0741,"Mình đặt đúng phân loại nhưng giao sai size, rất mất công kiểm tra lại.",Negative,wrong_item,yes,no_issue,mixed_topic,mình đặt đúng phân loại nhưng giao sai size rất mất công kiểm tra lại
RV0742,"son vải đẹp nhưng hàng bị kẹt ở kho, hộp cũng hơi móp.",Negative,delivery,yes,packaging,mixed_topic,son vải đẹp nhưng hàng bị kẹt ở kho hộp cũng hơi móp
RV0743,Mình đặt son nhưng shop giao sai size.,Negative,wrong_item,no,,normal,mình đặt son nhưng shop giao sai size
RV0744,"Trải nghiệm chăm sóc khách hàng kém, nhắn tin không ai trả lời. Mình ghi nhận như vậy.",Negative,customer_service,no,,normal,trải nghiệm chăm sóc khách hàng kém nhắn tin không ai trả lời mình ghi nhận như vậy
RV0745,"Sản phẩm chất lượng kém, khác xa kỳ vọng.",Negative,product_quality,no,,normal,sản phẩm chất lượng kém khác xa kỳ vọng
RV0746,ốp điện thoại nhìn ngoài được nhưng thực tế âm thanh rè.,Negative,product_quality,no,,normal,ốp điện thoại nhìn ngoài được nhưng thực tế âm thanh rè
RV0747,"Giao khá nhanh nhưng nhận nhầm đơn của người khác, shop xử lý đổi trả chậm. Hy vọng lần sau tốt hơn.",Negative,wrong_item,yes,customer_service,mixed_topic,giao khá nhanh nhưng nhận nhầm đơn của người khác shop xử lý đổi trả chậm hy vọng lần sau tốt hơn
RV0748,Ổn Đây là trải nghiệm cá nhân.,Neutral,spam_or_irrelevant,no,,too_short,ổn đây là trải nghiệm cá nhân
RV0749,"Đã dùng vài ngày, mũ bảo hiểm chắc chắn, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày mũ bảo hiểm chắc chắn không có lỗi gì
RV0750,"Đã dùng vài ngày, ốp điện thoại rất đáng tiền, không có lỗi gì.",Positive,no_issue,no,,normal,đã dùng vài ngày ốp điện thoại rất đáng tiền không có lỗi gì
RV0751,đèn học thì tạm ổn nhưng đơn hàng trễ hẹn nhiều ngày. Mình ghi nhận như vậy.,Negative,delivery,no,,normal,đèn học thì tạm ổn nhưng đơn hàng trễ hẹn nhiều ngày mình ghi nhận như vậy
RV0752,"Sản phẩm âm thanh rè, khác xa kỳ vọng.",Negative,product_quality,no,,normal,sản phẩm âm thanh rè khác xa kỳ vọng
RV0753,"sách không hoạt động, mình khá thất vọng.",Negative,product_quality,no,,normal,sách không hoạt động mình khá thất vọng
RV0754,"Nhận kem dưỡng mà không có chống sốc, nhìn rất thiếu chuyên nghiệp.",Negative,packaging,no,,normal,nhận kem dưỡng mà không có chống sốc nhìn rất thiếu chuyên nghiệp
RV0755,"đồng hồ không giống mô tả, mình khá thất vọng.",Negative,product_quality,no,,normal,đồng hồ không giống mô tả mình khá thất vọng
RV0756,Đơn này bị lỗi phân loại: thiếu số lượng.,Negative,wrong_item,no,,normal,đơn này bị lỗi phân loại thiếu số lượng
RV0757,Chưa dùng nên chưa biết chất lượng thế nào. #1098,Neutral,spam_or_irrelevant,no,,not_used,chưa dùng nên chưa biết chất lượng thế nào 1098
RV0758,máy xay nhìn ngoài được nhưng thực tế dùng được một lúc là hỏng.,Negative,product_quality,no,,normal,máy xay nhìn ngoài được nhưng thực tế dùng được một lúc là hỏng
RV0759,"ốp điện thoại bị lỗi nhẹ, nhưng vấn đề chính là tư vấn không rõ ràng.",Negative,customer_service,yes,product_quality,mixed_topic,ốp điện thoại bị lỗi nhẹ nhưng vấn đề chính là tư vấn không rõ ràng
RV0760,"Mình hỏi về sách mà shop trả lời rất chậm, rất mất thời gian.",Negative,customer_service,no,,normal,mình hỏi về sách mà shop trả lời rất chậm rất mất thời gian
